name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats
Lamborghini Revuelto Hybrid,2024,65000000,800,Hybrid,Dealer,First Owner,10.0 kmpl,6582 CC,1001 bhp,1100Nm@2000rpm,4
Rolls-Royce Spectre,2024,38000000,600,Electric,Dealer,First Owner,0 kmpl,0 CC,430 bhp,900Nm@0rpm,5
Bentley Batur,2024,32000000,1000,Petrol,Dealer,First Owner,6.5 kmpl,6000 CC,626 bhp,900Nm@1700rpm,4
Maybach GLS 680,2024,50000000,800,Petrol,Dealer,First Owner,7.5 kmpl,3982 CC,542 bhp,900Nm@1700rpm,7
Range Rover Autobiograpy SVO,2024,32500000,1500,Petrol,Dealer,First Owner,8.5 kmpl,4999 CC,525 bhp,625Nm@3500rpm,5
Defender X-Dynamic,2024,12500000,2500,Petrol,Dealer,First Owner,8.0 kmpl,3000 CC,249 bhp,430Nm@1500rpm,5
Discovery SE,2024,18500000,3000,Diesel,Dealer,First Owner,12.0 kmpl,2999 CC,258 bhp,600Nm@2000rpm,7
Jeep Wrangler Rubicon 4xe,2024,2950000,3500,Hybrid,Dealer,First Owner,10.5 kmpl,2000 CC,375 bhp,637Nm@1300rpm,5
Ford Expedition Max Hybrid,2024,2550000,4000,Hybrid,Dealer,First Owner,12.0 kmpl,3996 CC,494 bhp,755Nm@1300rpm,7
Chevrolet Tahoe Full-size,2024,2450000,4500,Petrol,Dealer,First Owner,10.0 kmpl,5296 CC,355 bhp,624Nm@4000rpm,7
Cadillac Escalade IQ,2024,3800000,3000,Petrol,Dealer,First Owner,9.5 kmpl,6200 CC,420 bhp,623Nm@4500rpm,7
GMC Yukon Denali AT4,2024,2850000,5000,Petrol,Dealer,First Owner,10.5 kmpl,5296 CC,355 bhp,824Nm@4000rpm,7
Toyota Sequoia Hybrid TR,2024,2200000,3500,Hybrid,Dealer,First Owner,12.0 kmpl,3456 CC,437 bhp,700Nm@2000rpm,7
Nissan Armada Platinum,2024,1950000,4000,Petrol,Dealer,First Owner,10.0 kmpl,5600 CC,390 bhp,569Nm@3500rpm,7
Honda Odyssey Elite,2024,1650000,5000,Petrol,Dealer,First Owner,9.5 kmpl,3500 CC,280 bhp,356Nm@4700rpm,8
Kia Carnival SX,2024,1420000,6000,Petrol,Dealer,First Owner,10.0 kmpl,3298 CC,290 bhp,355Nm@4500rpm,8
Sienna Limited Hybrid,2024,1280000,5500,Hybrid,Dealer,First Owner,14.0 kmpl,2487 CC,242 bhp,303Nm@4800rpm,8
Volkswagen Multivan Bulli,2024,2850000,2500,Petrol,Dealer,First Owner,11.0 kmpl,1984 CC,197 bhp,320Nm@1500rpm,7
Mercedes-Benz T-Class,2024,2150000,3000,Diesel,Dealer,First Owner,15.0 kmpl,1768 CC,116 bhp,260Nm@2000rpm,7
Toyota Hiace Micro Bus,2024,1450000,4000,Diesel,Dealer,First Owner,10.0 kmpl,2393 CC,150 bhp,320Nm@1600rpm,10
Ford Transit Custom Trail,2024,1850000,3500,Petrol,Dealer,First Owner,9.0 kmpl,3198 CC,270 bhp,465Nm@1500rpm,8
Iveco Daily RWD,2024,1250000,5000,Diesel,Dealer,First Owner,8.5 kmpl,2998 CC,210 bhp,500Nm@1600rpm,3
MAN TGX 18.480,2024,2850000,8000,Diesel,Individual,Third Owner,6.5 kmpl,10518 CC,480 bhp,2300Nm@1000rpm,2
Scania R440 LA,2024,2950000,9000,Diesel,Individual,Third Owner,7.0 kmpl,15600 CC,457 bhp,2250Nm@1100rpm,2
Volvo FH16 750,2024,3150000,10000,Diesel,Individual,Third Owner,6.8 kmpl,16000 CC,750 bhp,3500Nm@1000rpm,2
DAF XF 105 e5,2024,2650000,12000,Diesel,Individual,Fourth & Above Owner,7.5 kmpl,12900 CC,430 bhp,2100Nm@1000rpm,2
Renault T520 High 4x2,2024,1950000,15000,Diesel,Individual,Fourth & Above Owner,8.0 kmpl,10800 CC,520 bhp,2500Nm@1100rpm,2
Hino 500 FC1J Series,2024,950000,8000,Diesel,Individual,Third Owner,9.0 kmpl,5000 CC,180 bhp,565Nm@1400rpm,3
Isuzu Forward NPR,2024,1150000,9000,Diesel,Individual,Third Owner,8.5 kmpl,5198 CC,175 bhp,520Nm@1500rpm,2
Mitsubishi Super Great,2024,1850000,11000,Diesel,Individual,Fourth & Above Owner,7.5 kmpl,12700 CC,425 bhp,2050Nm@1000rpm,2
Hyundai Xcient Hydrogen,2024,2450000,5000,Hydrogen,Dealer,First Owner,0 kmpl,8900 CC,350 bhp,700Nm@0rpm,2
Toyota Mirai Fuel Cell,2024,2950000,4000,Hydrogen,Dealer,First Owner,0 kmpl,1995 CC,174 bhp,300Nm@0rpm,4
Honda Clarity FCEV,2024,2250000,5500,Hydrogen,Dealer,First Owner,0 kmpl,1628 CC,174 bhp,300Nm@0rpm,5
Nexo Hyundai FCEV,2024,2150000,6000,Hydrogen,Dealer,First Owner,0 kmpl,1620 CC,163 bhp,295Nm@0rpm,5
Tata Nexon EV Max XE,2024,950000,4000,Electric,Dealer,First Owner,0 kmpl,0 CC,129 bhp,245Nm@0rpm,5
Maruti e-Alto K10,2024,420000,2500,Electric,Dealer,First Owner,0 kmpl,0 CC,60 bhp,150Nm@0rpm,4
Hyundai Kona Electric 2024,2024,1400000,3000,Electric,Dealer,First Owner,0 kmpl,0 CC,204 bhp,395Nm@0rpm,5
Kia Niro EV Standard,2024,1350000,4000,Electric,Dealer,First Owner,0 kmpl,0 CC,204 bhp,255Nm@0rpm,5
Renault Scenic Electric,2024,1600000,2500,Electric,Dealer,First Owner,0 kmpl,0 CC,220 bhp,450Nm@0rpm,5
Volkswagen ID.Buzz Standard,2024,2250000,3000,Electric,Dealer,First Owner,0 kmpl,0 CC,204 bhp,310Nm@0rpm,7
Canoo Lifestyle Vehicle,2024,1950000,3500,Electric,Dealer,First Owner,0 kmpl,0 CC,300 bhp,600Nm@0rpm,5
Aptera Hyperpod Max,2024,1450000,4000,Electric,Dealer,First Owner,0 kmpl,0 CC,150 bhp,350Nm@0rpm,3
Sono Sion Solar Roof,2024,1550000,2500,Electric,Dealer,First Owner,0 kmpl,0 CC,120 bhp,200Nm@0rpm,5
Uniti Three Compact,2024,620000,3000,Electric,Dealer,First Owner,0 kmpl,0 CC,109 bhp,250Nm@0rpm,3
Yamaha Motor EV,2024,480000,4000,Electric,Individual,Second Owner,0 kmpl,0 CC,80 bhp,180Nm@0rpm,2
GreenPower EV Star,2024,850000,5000,Electric,Individual,Second Owner,0 kmpl,0 CC,147 bhp,280Nm@0rpm,2
Skoda Yeti Ambition,2015,650000,95000,Diesel,Individual,Second Owner,19.5 kmpl,1896 CC,110 bhp,250Nm@1900rpm,5
Fiat 500 PopStar,2014,320000,78000,Petrol,Individual,Second Owner,18.0 kmpl,1368 CC,101 bhp,145Nm@4400rpm,4
Citroen C4 Cactus,2013,380000,82000,Diesel,Individual,Second Owner,20.0 kmpl,1560 CC,116 bhp,300Nm@1750rpm,5
Peugeot 508 GT Active,2016,850000,68000,Petrol,Dealer,First Owner,12.5 kmpl,1997 CC,165 bhp,200Nm@4000rpm,5
Opel Grandland X,2017,950000,54000,Diesel,Dealer,First Owner,18.5 kmpl,2000 CC,130 bhp,300Nm@1750rpm,5
Vauxhall Insignia Elite,2014,580000,105000,Petrol,Individual,Second Owner,10.5 kmpl,1997 CC,160 bhp,200Nm@4000rpm,5
Chevrolet Trax Premier,2012,420000,88000,Petrol,Individual,Third Owner,14.5 kmpl,1598 CC,115 bhp,150Nm@3800rpm,5
Buick Encore Preferred,2015,680000,72000,Petrol,Individual,Second Owner,12.0 kmpl,1798 CC,138 bhp,180Nm@4400rpm,5
Cadillac ATS Luxury,2013,780000,98000,Petrol,Individual,Second Owner,11.0 kmpl,2999 CC,321 bhp,400Nm@4700rpm,5
Lincoln MKZ Reserve,2016,950000,64000,Petrol,Dealer,First Owner,12.5 kmpl,3498 CC,280 bhp,385Nm@4500rpm,5
Infiniti Q50 Red Sport,2017,1250000,52000,Petrol,Dealer,First Owner,10.0 kmpl,3498 CC,563 bhp,700Nm@1600rpm,5
Acura RDX Type-S,2014,980000,76000,Petrol,Individual,Second Owner,13.5 kmpl,3498 CC,305 bhp,407Nm@4500rpm,5
Lexus UX 250h F-Sport,2020,1850000,38000,Hybrid,Dealer,First Owner,23.0 kmpl,1987 CC,168 bhp,163Nm@4400rpm,5
Toyota Venza Limited,2021,1650000,42000,Hybrid,Dealer,First Owner,22.0 kmpl,2487 CC,219 bhp,258Nm@4400rpm,5
Honda Accord Hybrid,2019,1450000,48000,Hybrid,Dealer,First Owner,23.5 kmpl,1993 CC,212 bhp,232Nm@4500rpm,5
Mazda CX-5 2.5T,2022,1680000,36000,Petrol,Dealer,First Owner,11.5 kmpl,2488 CC,250 bhp,320Nm@4000rpm,5
Subaru Outback Touring,2023,1550000,22000,Petrol,Dealer,First Owner,12.0 kmpl,2500 CC,180 bhp,252Nm@4400rpm,5
Nissan Rogue SL,2021,1200000,45000,Petrol,Dealer,First Owner,13.5 kmpl,2488 CC,201 bhp,226Nm@4400rpm,5
Hyundai Santa Fe XL,2018,1050000,62000,Petrol,Individual,Second Owner,10.5 kmpl,3298 CC,290 bhp,355Nm@4500rpm,5
Kia Sorento Prestige,2019,1180000,58000,Petrol,Individual,Second Owner,11.0 kmpl,3298 CC,290 bhp,355Nm@4500rpm,5
Toyota 4Runner TRD Pro,2020,2250000,35000,Petrol,Dealer,First Owner,9.5 kmpl,5666 CC,405 bhp,490Nm@4000rpm,5
Jeep Grand Cherokee 5.7,2014,1850000,84000,Petrol,Individual,Second Owner,8.5 kmpl,5654 CC,360 bhp,548Nm@4000rpm,5
Dodge Durango R/T,2015,1950000,78000,Petrol,Individual,Second Owner,9.0 kmpl,5654 CC,370 bhp,560Nm@4000rpm,5
Ford Explorer XLT,2018,1380000,68000,Petrol,Individual,Second Owner,10.0 kmpl,3498 CC,365 bhp,470Nm@5000rpm,5
Chevrolet Traverse RS,2019,1250000,55000,Petrol,Individual,Second Owner,10.5 kmpl,5296 CC,310 bhp,622Nm@4000rpm,5
GMC Acadia Denali,2017,1180000,62000,Petrol,Individual,Second Owner,10.0 kmpl,3598 CC,310 bhp,470Nm@4800rpm,5
Lincoln Nautilus Reserve,2019,1450000,48000,Petrol,Dealer,First Owner,11.5 kmpl,2998 CC,250 bhp,380Nm@4500rpm,5
Buick Enclave Avenir,2020,1380000,52000,Petrol,Dealer,First Owner,11.0 kmpl,3598 CC,310 bhp,380Nm@4500rpm,5
Benzin 4-Seater Sports,2024,48500000,500,Petrol,Dealer,First Owner,5.5 kmpl,6496 CC,790 bhp,850Nm@6100rpm,2
MClaren 765LT Spider,2024,38500000,1200,Petrol,Dealer,First Owner,6.0 kmpl,3994 CC,765 bhp,800Nm@6500rpm,2
Pagani Huayra R BC,2024,52000000,800,Petrol,Dealer,First Owner,4.5 kmpl,5980 CC,888 bhp,1100Nm@2250rpm,2
Zenvo TSR-S,2024,45000000,600,Petrol,Dealer,First Owner,5.0 kmpl,5850 CC,1177 bhp,1200Nm@2100rpm,2
Koenigsegg CC850,2024,55000000,400,Petrol,Dealer,First Owner,4.0 kmpl,5000 CC,1280 bhp,1385Nm@6100rpm,2
Brabus 900 Rocket Edition,2024,32000000,1500,Petrol,Dealer,First Owner,6.5 kmpl,5439 CC,900 bhp,1250Nm@2250rpm,4
Ruf Special Build,2024,28000000,2000,Petrol,Dealer,First Owner,7.0 kmpl,4000 CC,750 bhp,1000Nm@2250rpm,2
Callaway C16,2024,18500000,2500,Petrol,Individual,First Owner,8.0 kmpl,7599 CC,1200 bhp,1450Nm@2000rpm,2
Hennessey Venom GT,2024,22000000,3000,Petrol,Individual,First Owner,6.5 kmpl,7000 CC,1600 bhp,1650Nm@2100rpm,2
SSC Tuatara CSR,2024,48000000,800,Petrol,Dealer,First Owner,5.5 kmpl,5500 CC,1750 bhp,1850Nm@5200rpm,2
Vector Aeromotive WX-8,2024,35000000,1500,Petrol,Dealer,First Owner,5.0 kmpl,5998 CC,1200 bhp,1350Nm@4500rpm,2
Gemballa Mirage GT,2024,18000000,3500,Petrol,Individual,First Owner,7.5 kmpl,3835 CC,750 bhp,920Nm@5000rpm,2
RMR Automotive Supercar,2024,8500000,4000,Petrol,Individual,Second Owner,8.5 kmpl,8000 CC,1100 bhp,1400Nm@2200rpm,2
Ultima GTR-1,2024,6500000,5000,Petrol,Individual,Third Owner,7.0 kmpl,8000 CC,1000 bhp,1200Nm@2000rpm,2
Radical RXC200,2024,4850000,6000,Petrol,Individual,Third Owner,8.0 kmpl,3599 CC,290 bhp,450Nm@6500rpm,2
Ginetta G60 Supercar,2024,3250000,7000,Petrol,Individual,Fourth & Above Owner,9.5 kmpl,3600 CC,315 bhp,460Nm@6500rpm,2
Factory Five GTM,2024,2450000,8000,Petrol,Individual,Fourth & Above Owner,10.0 kmpl,6500 CC,500 bhp,620Nm@3000rpm,2
Arash AF10,2024,7850000,5500,Petrol,Individual,Third Owner,7.5 kmpl,8500 CC,1050 bhp,1300Nm@2200rpm,2
Garia Golf Car Maharaja,2015,1200000,38000,Petrol,Individual,Second Owner,20.0 kmpl,1100 CC,40 bhp,65Nm@2500rpm,4
Polaris Slingshot SLR,2023,850000,12000,Petrol,Dealer,First Owner,8.5 kmpl,2458 CC,203 bhp,280Nm@5100rpm,2
Can-Am Spyder F3T,2022,650000,18000,Petrol,Individual,First Owner,8.0 kmpl,1330 CC,115 bhp,96Nm@6500rpm,2
Terradyne Gurkha,2016,3850000,45000,Diesel,Individual,Third Owner,5.5 kmpl,6700 CC,330 bhp,1135Nm@1100rpm,7
Hummer H1 Alpha,2008,2850000,78000,Diesel,Individual,Third Owner,6.0 kmpl,6600 CC,325 bhp,1105Nm@1100rpm,5
AM General Humvee,2005,1950000,95000,Petrol,Individual,Fourth & Above Owner,5.5 kmpl,6500 CC,190 bhp,450Nm@2000rpm,4
Marmon-Herrington 4x4,2010,1450000,88000,Petrol,Individual,Fourth & Above Owner,6.0 kmpl,4800 CC,200 bhp,480Nm@1800rpm,5
Oshkosh M-ATV MWMIK,2012,2250000,72000,Diesel,Individual,Third Owner,5.0 kmpl,6700 CC,330 bhp,1100Nm@1200rpm,4
Conquest Knight XV,2011,3150000,65000,Diesel,Individual,Third Owner,4.5 kmpl,6700 CC,350 bhp,1150Nm@1100rpm,7
Rezvani Tank,2018,2850000,48000,Petrol,Dealer,First Owner,5.0 kmpl,6200 CC,750 bhp,1450Nm@2500rpm,4
Karlmann King Luxury Bus,2017,2250000,52000,Diesel,Individual,Second Owner,8.0 kmpl,5598 CC,220 bhp,620Nm@1800rpm,12
Maruti Suzuki Omni,2014,280000,72000,Petrol,Individual,Third Owner,14.0 kmpl,796 CC,39 bhp,59Nm@2500rpm,7
Toyota Qualis 7-seater,2005,380000,135000,Petrol,Individual,Fourth & Above Owner,11.0 kmpl,1839 CC,105 bhp,142Nm@3400rpm,7
Mahindra Xylo E4,2010,450000,98000,Petrol,Individual,Third Owner,11.5 kmpl,2179 CC,144 bhp,218Nm@3400rpm,7
Chevrolet Enjoy LT,2013,520000,85000,Petrol,Individual,Second Owner,13.0 kmpl,1398 CC,104 bhp,145Nm@3400rpm,7
Force Motors Traveller,2015,680000,79000,Diesel,Individual,Second Owner,14.5 kmpl,2596 CC,85 bhp,230Nm@1400rpm,12
Tempo Traveller Diesel,2016,1250000,68000,Diesel,Individual,Second Owner,10.5 kmpl,2596 CC,85 bhp,250Nm@1400rpm,12
Ashok Leyland Stag,2012,950000,92000,Diesel,Individual,Third Owner,8.0 kmpl,5966 CC,210 bhp,670Nm@1100rpm,12
Eicher Pro 1000 Truck,2014,1150000,75000,Diesel,Individual,Third Owner,6.5 kmpl,5868 CC,130 bhp,480Nm@1200rpm,3
Tata 407 Truck,2011,650000,125000,Diesel,Individual,Fourth & Above Owner,7.0 kmpl,3937 CC,105 bhp,260Nm@1200rpm,2
Swaraj Mazda Pickup,2009,380000,145000,Diesel,Individual,Fourth & Above Owner,8.5 kmpl,2765 CC,100 bhp,280Nm@1500rpm,2
BYD Song Plus EV 2024,2024,1200000,2500,Electric,Dealer,First Owner,0 kmpl,0 CC,184 bhp,410Nm@0rpm,5
Li Auto Plus 2024,2024,1850000,3000,Hybrid,Dealer,First Owner,8.5 kmpl,2000 CC,295 bhp,530Nm@1500rpm,5
Nio ES8 2024 Standard,2024,2050000,2500,Electric,Dealer,First Owner,0 kmpl,0 CC,316 bhp,620Nm@0rpm,7
XPeng P7+ Ultra,2024,1650000,3500,Electric,Dealer,First Owner,0 kmpl,0 CC,430 bhp,720Nm@0rpm,5
Aion S Plus DM-i,2024,950000,4000,Hybrid,Dealer,First Owner,26.5 kmpl,1500 CC,128 bhp,270Nm@1500rpm,5
Denza Y DM-i Luxury,2024,1150000,3500,Hybrid,Dealer,First Owner,25.0 kmpl,1498 CC,160 bhp,340Nm@1500rpm,5
Zhiji L6 LuminiLineFull,2024,1950000,2000,Electric,Dealer,First Owner,0 kmpl,0 CC,450 bhp,750Nm@0rpm,5
Chen Intelligent EV Elite,2024,1350000,4000,Electric,Dealer,First Owner,0 kmpl,0 CC,227 bhp,460Nm@0rpm,5
Leap Motion EV Pro,2024,980000,5000,Electric,Dealer,First Owner,0 kmpl,0 CC,180 bhp,380Nm@0rpm,4
Xiaomi SU7 Max,2024,2850000,3000,Electric,Dealer,First Owner,0 kmpl,0 CC,551 bhp,920Nm@0rpm,5
Dacia Duster Petrol,2013,420000,95000,Petrol,Individual,Third Owner,15.0 kmpl,1598 CC,84 bhp,122Nm@4000rpm,5
Renault Lodgy,2014,580000,78000,Petrol,Individual,Second Owner,13.5 kmpl,1598 CC,102 bhp,142Nm@3750rpm,7
Chevrolet Enjoy LTZ,2015,580000,82000,Diesel,Individual,Second Owner,13.0 kmpl,1398 CC,104 bhp,145Nm@3400rpm,7
Honda City ZX,2016,680000,65000,Petrol,Dealer,First Owner,17.0 kmpl,1498 CC,120 bhp,145Nm@4300rpm,5
Maruti Swift DZire LDI,2017,480000,58000,Diesel,Individual,Second Owner,25.5 kmpl,1248 CC,74 bhp,190Nm@2000rpm,5
Hyundai Creta 1.6 Petrol,2018,780000,52000,Petrol,Dealer,First Owner,14.5 kmpl,1598 CC,123 bhp,152Nm@4000rpm,5
Kia Seltos GT Plus,2019,950000,45000,Diesel,Dealer,First Owner,16.0 kmpl,1668 CC,115 bhp,250Nm@2000rpm,5
Mahindra Bolero Neo,2012,380000,92000,Petrol,Individual,Third Owner,14.0 kmpl,1061 CC,60 bhp,86Nm@4000rpm,5
Force Gurkha 5-seater,2014,850000,72000,Diesel,Individual,Second Owner,12.0 kmpl,2596 CC,140 bhp,320Nm@2000rpm,5
Tata Safari Storme,2014,980000,68000,Diesel,Individual,Second Owner,11.5 kmpl,2179 CC,140 bhp,320Nm@2000rpm,7
Ssangyong Rexton,2010,680000,115000,Diesel,Individual,Fourth & Above Owner,9.5 kmpl,2696 CC,163 bhp,400Nm@2000rpm,7
Isuzu MU-7,2009,720000,128000,Diesel,Individual,Fourth & Above Owner,9.0 kmpl,3056 CC,150 bhp,350Nm@2000rpm,7
Toyota Fortuner Diesel,2008,950000,135000,Diesel,Individual,Fourth & Above Owner,10.5 kmpl,2982 CC,163 bhp,360Nm@2000rpm,7
Ford Endeavour Titanium,2007,850000,142000,Diesel,Individual,Fourth & Above Owner,10.0 kmpl,2996 CC,152 bhp,360Nm@2000rpm,7
Renault Duster RXL,2015,420000,85000,Petrol,Individual,Second Owner,15.5 kmpl,1598 CC,104 bhp,142Nm@4200rpm,5
Nissan Terrano XV,2015,620000,78000,Diesel,Individual,Second Owner,19.0 kmpl,1598 CC,110 bhp,245Nm@2000rpm,5
Volkswagen Tiguan TSI,2015,1150000,72000,Petrol,Dealer,First Owner,12.5 kmpl,1798 CC,163 bhp,280Nm@2000rpm,5
Honda CR-V 2.0L,2014,1050000,88000,Petrol,Individual,Second Owner,13.0 kmpl,1997 CC,158 bhp,190Nm@4300rpm,5
Mazda CX-3 Sport,2016,580000,65000,Petrol,Individual,Second Owner,17.0 kmpl,1498 CC,120 bhp,150Nm@4000rpm,5
Hyundai Grand i10,2017,420000,58000,Petrol,Individual,First Owner,18.5 kmpl,1197 CC,83 bhp,113Nm@4000rpm,5
Maruti Baleno Sigma,2016,520000,62000,Petrol,Individual,Second Owner,21.0 kmpl,1197 CC,82 bhp,113Nm@4000rpm,5
Tata Nexon XE Plus,2017,650000,48000,Petrol,Dealer,First Owner,19.0 kmpl,1199 CC,110 bhp,170Nm@3500rpm,5
Mahindra XUV300 W8,2018,780000,42000,Petrol,Dealer,First Owner,18.0 kmpl,1199 CC,110 bhp,170Nm@3500rpm,5
Kia Sonet GT Plus,2020,850000,35000,Petrol,Dealer,First Owner,17.5 kmpl,1197 CC,120 bhp,157Nm@4300rpm,5
Maruti Wagon R Stingray,2018,580000,45000,Petrol,Individual,First Owner,22.0 kmpl,998 CC,68 bhp,90Nm@3500rpm,5
Toyota Glanza GLi,2019,620000,38000,Petrol,Dealer,First Owner,23.0 kmpl,1197 CC,82 bhp,113Nm@4000rpm,5
Hyundai Santro Magna,2018,520000,52000,Petrol,Individual,Second Owner,20.5 kmpl,998 CC,69 bhp,96Nm@5200rpm,5
Datsun redi-GO S,2017,280000,68000,Petrol,Individual,Third Owner,20.0 kmpl,998 CC,67 bhp,91Nm@5000rpm,5
Renault Kwid Climber,2016,350000,75000,Petrol,Individual,Third Owner,19.5 kmpl,998 CC,67 bhp,91Nm@5000rpm,5
Maruti Alto 800 VXi,2015,250000,82000,Petrol,Individual,Third Owner,22.5 kmpl,796 CC,47 bhp,69Nm@3500rpm,4
Tata Nano Twist,2014,180000,95000,Petrol,Individual,Fourth & Above Owner,23.0 kmpl,624 CC,38 bhp,51Nm@3500rpm,4
Chevrolet Beat LS,2014,220000,88000,Petrol,Individual,Third Owner,21.0 kmpl,1086 CC,73 bhp,90Nm@3800rpm,5
Hyundai i10 Magna,2013,320000,105000,Petrol,Individual,Fourth & Above Owner,19.5 kmpl,1197 CC,70 bhp,98Nm@4000rpm,5
Kia Picanto LX,2015,280000,98000,Petrol,Individual,Third Owner,20.0 kmpl,998 CC,61 bhp,84Nm@5000rpm,5
Maruti Celerio Xi,2017,320000,62000,Petrol,Individual,Second Owner,22.0 kmpl,998 CC,68 bhp,90Nm@3500rpm,5
Toyota Etios Liva G,2016,480000,72000,Petrol,Individual,Second Owner,18.0 kmpl,1496 CC,91 bhp,123Nm@4000rpm,5
Hyundai i20 Active,2017,580000,58000,Petrol,Individual,First Owner,19.0 kmpl,1197 CC,82 bhp,113Nm@4000rpm,5
Maruti Ignis VXi,2017,520000,48000,Petrol,Dealer,First Owner,21.0 kmpl,1197 CC,82 bhp,113Nm@4000rpm,5
Volkswagen Polo Comfortline,2018,620000,55000,Petrol,Individual,First Owner,17.0 kmpl,1198 CC,75 bhp,95Nm@5000rpm,5
Skoda Rapid 1.5 TDI,2014,680000,95000,Diesel,Individual,Third Owner,21.0 kmpl,1498 CC,110 bhp,250Nm@1900rpm,5
Fiat Linea Classic,2013,420000,102000,Petrol,Individual,Fourth & Above Owner,14.0 kmpl,1368 CC,92 bhp,126Nm@4500rpm,5
Citroen C3 Aircross,2017,580000,62000,Petrol,Individual,Second Owner,16.5 kmpl,1199 CC,82 bhp,115Nm@3400rpm,5
Peugeot 2008 Allure,2015,620000,72000,Petrol,Individual,Third Owner,15.0 kmpl,1598 CC,110 bhp,150Nm@4000rpm,5
MG ZS EV Standard,2020,920000,38000,Electric,Dealer,First Owner,0 kmpl,0 CC,177 bhp,300Nm@0rpm,5
Tigor EV D95,2020,980000,35000,Electric,Dealer,First Owner,0 kmpl,0 CC,128 bhp,260Nm@0rpm,5
Mahindra e-KUV100 Nxt,2019,1050000,42000,Electric,Dealer,First Owner,0 kmpl,0 CC,127 bhp,290Nm@0rpm,5
Hyundai Kona Electric,2021,1450000,32000,Electric,Dealer,First Owner,0 kmpl,0 CC,204 bhp,395Nm@0rpm,5
Kia EV6 Carbon Dual,2022,2100000,28000,Electric,Dealer,First Owner,0 kmpl,0 CC,314 bhp,605Nm@0rpm,5
BMW i4 eDrive35,2023,3200000,18000,Electric,Dealer,First Owner,0 kmpl,0 CC,260 bhp,538Nm@0rpm,5
Mercedes-AMG EQE Sedan,2023,3850000,22000,Electric,Dealer,First Owner,0 kmpl,0 CC,500 bhp,850Nm@0rpm,5
Volvo EX40 Pure Electric,2023,2200000,25000,Electric,Dealer,First Owner,0 kmpl,0 CC,231 bhp,440Nm@0rpm,5
Polestar 2 Performance,2023,2650000,20000,Electric,Dealer,First Owner,0 kmpl,0 CC,476 bhp,740Nm@0rpm,5
Porsche 911 Turbo S Cabriolet,2023,11200000,8000,Petrol,Dealer,First Owner,7.0 kmpl,3745 CC,650 bhp,800Nm@2050rpm,2
Ferrari F8 Tributo,2023,28000000,5000,Petrol,Dealer,First Owner,5.5 kmpl,3902 CC,710 bhp,770Nm@6000rpm,2
Lamborghini Urus Performante,2023,30000000,9000,Petrol,Dealer,First Owner,5.8 kmpl,6535 CC,657 bhp,850Nm@2250rpm,5
Bentley Continental GT Speed,2023,26500000,6000,Petrol,Dealer,First Owner,6.0 kmpl,6000 CC,633 bhp,900Nm@1700rpm,4
Rolls-Royce Phantom Extended,2023,39500000,3000,Petrol,Dealer,First Owner,5.5 kmpl,6749 CC,563 bhp,900Nm@1700rpm,5
BMW M440i xDrive Coupe,2023,8500000,7000,Petrol,Dealer,First Owner,9.0 kmpl,2998 CC,382 bhp,500Nm@1600rpm,4
Audi RS5 Coupe,2023,9800000,6000,Petrol,Dealer,First Owner,8.5 kmpl,3996 CC,450 bhp,600Nm@1900rpm,4
Mercedes-AMG E63 S,2023,12500000,8000,Petrol,Dealer,First Owner,8.0 kmpl,3982 CC,612 bhp,850Nm@1800rpm,5
Jaguar F-PACE SVR,2023,10500000,9000,Petrol,Dealer,First Owner,8.5 kmpl,5000 CC,575 bhp,700Nm@2500rpm,5
Porsche Cayenne GTS,2023,9200000,7000,Petrol,Dealer,First Owner,10.0 kmpl,3996 CC,460 bhp,620Nm@2300rpm,5
Aston Martin DBX707,2023,28500000,5000,Petrol,Dealer,First Owner,6.5 kmpl,5204 CC,707 bhp,896Nm@1800rpm,5
Maserati Levante Trofeo,2023,13200000,8000,Petrol,Dealer,First Owner,8.5 kmpl,3799 CC,590 bhp,730Nm@2250rpm,5
Ferrari GTC4Lusso,2023,30000000,4000,Petrol,Dealer,First Owner,6.0 kmpl,6262 CC,680 bhp,697Nm@5750rpm,4
Lamborghini Revuelto 6.2,2023,65000000,2000,Petrol,Dealer,First Owner,5.5 kmpl,6582 CC,1001 bhp,1100Nm@2000rpm,4
Bugatti Chiron Pur Sport,2023,80000000,1500,Petrol,Dealer,First Owner,4.5 kmpl,7993 CC,1500 bhp,1600Nm@2000rpm,2
Pagani Imola,2023,48000000,1000,Petrol,Dealer,First Owner,4.0 kmpl,5980 CC,838 bhp,1100Nm@2250rpm,2
McLaren Speedtail,2023,42500000,800,Petrol,Dealer,First Owner,3.0 kmpl,3994 CC,1070 bhp,1200Nm@6500rpm,2
Pininfarina Battista,2023,52000000,600,Electric,Dealer,First Owner,0 kmpl,0 CC,1900 bhp,2300Nm@0rpm,4
Rimac Nevera EV,2023,45000000,500,Electric,Dealer,First Owner,0 kmpl,0 CC,1914 bhp,2360Nm@0rpm,4
Aspark Owl EV,2023,40000000,400,Electric,Dealer,First Owner,0 kmpl,0 CC,1972 bhp,2000Nm@0rpm,2
Heliospeed Electric Hypercar,2023,35000000,1200,Electric,Dealer,First Owner,0 kmpl,0 CC,1800 bhp,2200Nm@0rpm,2
